review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-12-04,CRWD,3.12,36692.09,1175501.19,76.43,0.01,16
2024-12-04,GOOGL,1.71,20151.54,1175501.19,76.43,0.01,16
2024-12-04,INTC,2.65,31160.0,1175501.19,76.43,0.01,16
2024-12-04,META,2.07,24325.04,1175501.19,76.43,0.01,16
2024-12-04,MSFT,5.36,62966.79,1175501.19,76.43,0.01,16
2024-12-04,NOW,3.45,40602.69,1175501.19,76.43,0.01,16
2024-12-04,NVDA,5.13,60298.27,1175501.19,76.43,0.01,16
2024-12-04,PLTR,7.51,88258.75,1175501.19,76.43,0.01,16
2024-12-04,QCOM,5.13,60341.96,1175501.19,76.43,0.01,16
2024-12-04,SPY,33.53,394190.87,1175501.19,76.43,0.01,16
2024-12-04,TSLA,10.37,121938.75,1175501.19,76.43,0.01,16
2024-12-11,AAPL,2.78,33351.25,1200493.2,76.05,0.01,16
2024-12-11,AMD,5.01,60128.27,1200493.2,76.05,0.01,16
2024-12-11,AMZN,6.52,78219.8,1200493.2,76.05,0.01,16
2024-12-11,AVGO,2.91,34882.34,1200493.2,76.05,0.01,16
2024-12-11,CRM,2.29,27501.31,1200493.2,76.05,0.01,16
2024-12-11,CRWD,3.05,36572.18,1200493.2,76.05,0.01,16
2024-12-11,GOOGL,1.88,22607.81,1200493.2,76.05,0.01,16
2024-12-11,INTC,2.38,28549.14,1200493.2,76.05,0.01,16
2024-12-11,META,2.09,25074.08,1200493.2,76.05,0.01,16
2024-12-11,MSFT,5.38,64632.3,1200493.2,76.05,0.01,16
2024-12-11,NOW,3.45,41472.13,1200493.2,76.05,0.01,16
2024-12-11,NVDA,4.82,57880.19,1200493.2,76.05,0.01,16
2024-12-11,PLTR,8.62,103471.29,1200493.2,76.05,0.01,16
2024-12-11,QCOM,4.94,59354.17,1200493.2,76.05,0.01,16
2024-12-11,SPY,31.82,382011.25,1200493.2,76.05,0.01,16
2024-12-11,TSLA,12.05,144709.64,1200493.2,76.05,0.01,16
2024-12-18,AAPL,3.03,33562.32,1107095.76,77.79,0.01,15
2024-12-18,AMD,2.9,32088.1,1107095.76,77.79,0.01,15
2024-12-18,AMZN,7.76,85872.06,1107095.76,77.79,0.01,15
2024-12-18,AVGO,4.87,53946.36,1107095.76,77.79,0.01,15
